log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
7.7	1.6408e+00	2.0336e+00	1.4573e+00	6.9383e-02	-3.2064e-01	1.2990e-01	7.3565e-01	2.9585e+00	2.1980e+00	3.3493e-01
7.8	1.6041e+00	1.4102e+00	1.4357e+00	2.3763e-01	-4.7720e-01	8.2633e-02	6.2499e-01	2.9832e+00	2.2414e+00	-3.7425e-01
7.9	1.5698e+00	9.2841e-01	1.4217e+00	4.5194e-01	-6.3604e-01	6.9199e-02	5.9250e-01	3.0215e+00	2.2816e+00	-9.5692e-01
8.0	1.5554e+00	5.4266e-01	1.4144e+00	7.5956e-01	-7.9508e-01	9.4411e-02	6.6444e-01	3.0643e+00	2.3311e+00	-1.4608e+00
8.1	1.5464e+00	1.8784e-01	1.3935e+00	1.1770e+00	-9.7486e-01	1.2681e-01	7.2971e-01	3.0968e+00	2.3806e+00	-1.9502e+00
8.2	1.5761e+00	-4.2610e-02	1.3453e+00	1.7291e+00	-1.1552e+00	1.5407e-01	8.0452e-01	3.1040e+00	2.4258e+00	-2.3033e+00
8.3	1.6486e+00	-6.6740e-02	1.2544e+00	2.4408e+00	-1.2965e+00	1.5046e-01	8.5994e-01	3.0923e+00	2.4622e+00	-2.4553e+00
8.4	1.8444e+00	2.5587e-01	1.1230e+00	3.3470e+00	-1.3713e+00	4.4159e-02	8.9044e-01	3.0982e+00	2.4967e+00	-2.3675e+00
8.5	2.1419e+00	8.3160e-01	9.1821e-01	4.5944e+00	-1.3829e+00	-3.1432e-01	7.0195e-01	3.1916e+00	2.5708e+00	-2.1421e+00
8.6	2.4093e+00	1.7258e+00	7.2766e-01	5.2395e+00	-1.0851e+00	-1.1101e+00	2.1761e-02	3.3716e+00	2.7055e+00	-1.5239e+00
8.7	2.0534e+00	1.4088e+00	9.2077e-01	3.6669e+00	-4.0468e-01	-2.1397e+00	-1.0306e+00	3.5546e+00	2.9521e+00	-5.2608e-01
8.8	1.5762e+00	2.4654e-01	1.2458e+00	2.1414e+00	-5.5926e-01	-1.5553e+00	-6.2288e-01	3.5405e+00	3.2405e+00	5.7368e-01
8.9	1.6732e+00	5.1945e-01	1.2129e+00	2.9067e+00	-9.1008e-01	-5.9092e-01	5.0537e-01	3.5178e+00	3.6941e+00	2.0522e+00
9.0	1.6760e+00	1.1211e+00	1.2126e+00	3.0160e+00	-6.8859e-01	-4.5199e-01	9.8649e-01	3.7848e+00	4.4789e+00	4.4203e+00
9.1	1.5800e+00	6.4179e-01	1.1320e+00	2.7368e+00	-9.9313e-01	-4.5931e-02	1.0361e+00	4.1466e+00	4.8782e+00	5.5791e+00
9.2	1.9325e+00	8.5071e-01	8.9091e-01	4.3998e+00	-1.2636e+00	-4.4229e-01	6.4380e-01	4.2180e+00	4.6078e+00	4.9659e+00
9.3	2.3189e+00	2.1381e+00	5.7648e-01	5.7518e+00	-9.2836e-01	-1.3810e+00	2.8378e-01	4.1847e+00	4.3372e+00	4.5311e+00
9.4	1.5791e+00	2.5905e+00	8.4652e-01	3.0034e+00	9.0830e-02	-1.3603e+00	8.0511e-01	4.1844e+00	4.5301e+00	5.8423e+00
9.5	1.0726e+00	1.8384e+00	5.0794e-01	1.7355e+00	2.8710e-01	-1.8538e+00	-5.4334e-01	4.2486e+00	4.7674e+00	6.8249e+00
9.6	5.1890e-01	8.0173e-01	3.4231e-01	2.9348e-01	1.4913e-01	-1.1609e+00	-2.5909e-01	4.0813e+00	4.8075e+00	7.4894e+00
9.7	7.4772e-01	1.1628e+00	6.8706e-01	3.5346e-01	9.4260e-02	5.0277e-01	1.4033e+00	3.1311e+00	4.4248e+00	8.9931e+00
9.8	7.6858e-01	1.2364e+00	7.5182e-01	3.5438e-01	9.2392e-02	6.2288e-01	1.6114e+00	2.5817e+00	3.6131e+00	8.3840e+00
9.9	7.7596e-01	1.2529e+00	7.5092e-01	3.5109e-01	1.1429e-01	6.4385e-01	1.6400e+00	2.1593e+00	2.8680e+00	7.0408e+00
10.0	3.9998e-01	4.8669e-01	2.6127e-01	3.4958e-01	-7.8991e-02	3.9637e-02	4.7955e-01	1.8806e+00	3.0273e+00	8.8125e+00
10.1	9.3220e-01	1.4876e+00	8.8670e-01	4.2132e-01	1.2491e-01	7.1306e-01	1.8843e+00	1.8618e+00	1.7716e+00	4.3933e+00
10.2	8.6653e-01	1.3815e+00	8.6981e-01	3.5669e-01	1.0092e-01	7.1741e-01	1.8176e+00	1.7468e+00	1.5402e+00	3.5285e+00
10.3	5.1596e-01	8.0457e-01	4.0904e-01	3.2689e-01	4.8671e-03	2.5462e-01	8.4445e-01	1.0997e+00	1.1600e+00	4.5595e+00
10.4	1.0963e+00	1.7372e+00	1.0673e+00	5.0561e-01	1.5431e-01	8.6940e-01	2.2830e+00	2.0063e+00	1.5900e+00	1.7011e+00
10.5	1.6953e+00	2.3163e+00	4.6238e-01	3.0870e+00	1.3819e+00	-2.5951e+00	-2.9348e+00	2.9145e+00	3.2216e+00	3.1256e-01
10.6	1.4481e+00	-1.9511e-01	1.2838e+00	1.2251e+00	-1.0668e+00	1.0300e-01	4.0546e-01	2.9439e+00	2.3587e+00	-2.1727e+00
10.7	1.4580e+00	2.7147e+00	1.5104e+00	6.2881e-01	4.9290e-01	1.2400e+00	3.4078e+00	2.2447e+00	1.7193e+00	3.0014e+00
10.8	2.5773e+00	3.8390e+00	1.2951e+00	1.3232e+00	-6.7249e-01	1.4267e+00	1.0903e+01	2.5996e+00	6.7691e-01	2.2267e+00
10.9	2.2755e+00	3.7706e+00	1.3511e+00	1.0309e+00	-6.6879e-01	1.3862e+00	1.0440e+01	2.4338e+00	1.5165e+00	8.5237e-01
11.0	2.2286e+00	3.8841e+00	1.3650e+00	9.6019e-01	-7.0687e-01	1.4093e+00	1.0670e+01	2.5544e+00	1.9143e+00	3.6273e-01
