log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
9.2	3.5172e-01	4.6111e-01	1.9781e-01	3.5995e-01	-1.4050e-01	-2.3453e-02	5.3259e-01	3.4497e+00	4.6150e+00	1.1300e+01
9.3	2.0123e-01	3.3440e-01	1.3865e-01	8.4627e-02	5.6550e-06	4.7501e-02	3.0059e-01	1.0646e+00	2.0279e+00	8.5264e+00
9.4	2.3571e-01	3.6000e-01	1.5975e-01	1.2181e-01	-4.0811e-02	5.7668e-02	3.1230e-01	6.6605e-01	1.0130e+00	5.7420e+00
9.5	2.6321e-01	3.9192e-01	1.6807e-01	1.6058e-01	-6.3650e-02	4.5399e-02	3.3215e-01	6.8757e-01	8.6072e-01	4.9266e+00
9.6	2.3759e-01	3.6082e-01	1.5861e-01	1.3467e-01	-4.5044e-02	5.0610e-02	3.1422e-01	5.2160e-01	5.6795e-01	3.4563e+00
9.7	2.3888e-01	3.6268e-01	1.5985e-01	1.3577e-01	-4.6055e-02	5.0014e-02	3.1428e-01	4.9661e-01	4.8760e-01	2.8054e+00
9.8	2.5752e-01	3.8641e-01	1.6664e-01	1.4745e-01	-5.7413e-02	4.7335e-02	3.2066e-01	5.2690e-01	4.7751e-01	2.2970e+00
9.9	2.8715e+00	1.1438e+00	-1.0893e-01	7.1825e+00	-2.1426e+00	4.8883e-01	1.3551e+00	3.7686e+00	3.4722e+00	-2.1978e+00
10.0	1.6592e+00	3.8018e+00	1.6622e+00	1.3031e+00	7.1648e-01	2.4655e+00	8.4499e+00	3.3776e+00	1.6506e+00	3.5199e+00
10.1	2.4293e+00	3.9100e+00	1.4558e+00	1.7824e+00	-4.5106e-03	1.9652e+00	1.0575e+01	4.2843e+00	1.4396e+00	3.1017e+00
10.2	2.0998e+00	3.8403e+00	1.6166e+00	1.6426e+00	1.3638e-01	2.2526e+00	1.0891e+01	4.8431e+00	1.6436e+00	3.2729e+00
10.3	2.5398e+00	4.0976e+00	1.5573e+00	2.1678e+00	2.8397e-01	1.9718e+00	1.0330e+01	3.6774e+00	1.5935e+00	3.1529e+00
10.4	1.8721e+00	3.5666e+00	1.7847e+00	1.9238e+00	6.4682e-01	2.6339e+00	1.1044e+01	4.8226e+00	1.6539e+00	3.8551e+00
10.5	2.2665e+00	4.1162e+00	1.9833e+00	2.6585e+00	9.7135e-01	2.4615e+00	1.0707e+01	3.2387e+00	1.6030e+00	4.4659e+00
10.6	1.8568e+00	4.3444e+00	2.3346e+00	2.8283e+00	1.4459e+00	2.8503e+00	1.0833e+01	3.5639e+00	2.1402e+00	5.4426e+00
10.7	2.5995e+00	4.1657e+00	1.7538e+00	2.6925e+00	7.5807e-01	2.3105e+00	1.0632e+01	3.4156e+00	1.2595e+00	4.4376e+00
10.8	2.2460e+00	4.0331e+00	1.9284e+00	2.7205e+00	1.0864e+00	2.6533e+00	1.0850e+01	3.8090e+00	1.4877e+00	4.8641e+00
10.9	1.1690e+00	3.8343e+00	2.5241e+00	2.6604e+00	1.8779e+00	3.3505e+00	1.1053e+01	4.0821e+00	2.6214e+00	5.4816e+00
11.0	1.1636e+00	3.9745e+00	2.5760e+00	2.7279e+00	1.9302e+00	3.3568e+00	1.0997e+01	4.0743e+00	2.7390e+00	5.6938e+00
