    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  9.4000e+00  1.4765e+00  1.6122e+00  5.6477e-02 -1.4845e+00 -1.4297e+00  3.0361e-02  1.6075e-01  2.4357e-02  5.5753e+00  6.4414e-02  1.9891e+00  2.4753e+00  2.8024e-01  1.7977e-01  1.2206e-01  7.6766e-02  2.3336e-02  2.3278e-03  8.6559e-02  1.5345e+00  1.3583e+00  9.8223e+00  9.1961e+00  7.0106e+00  6.5086e+00  4.3067e-01  9.5740e-01  1.1307e+00  9.7875e-01  1.0727e+00
  9.5000e+00  1.4853e+00  1.6184e+00  6.3159e-02 -1.3187e+00 -1.3428e+00  2.8637e-02  1.6473e-01  1.9221e-02  5.3481e+00  5.9677e-02  1.9888e+00  2.4754e+00  2.9580e-01  1.8259e-01  1.2363e-01  7.6984e-02  2.2174e-02  2.1930e-03  8.9040e-02  1.5344e+00  1.3582e+00  9.4076e+00  8.7510e+00  6.7283e+00  6.2238e+00  4.2116e-01  9.3361e-01  1.1038e+00  1.1139e+00  1.0755e+00
  9.6000e+00  1.5011e+00  1.6306e+00  7.3549e-02 -1.0111e+00 -1.1298e+00  3.1579e-02  1.8138e-01  2.1535e-02  4.9575e+00  6.7081e-02  1.9892e+00  2.4765e+00  3.2202e-01  2.0134e-01  1.3509e-01  8.4654e-02  2.3506e-02  2.2581e-03  9.6998e-02  1.5343e+00  1.3581e+00  8.6683e+00  7.9455e+00  6.2818e+00  5.7540e+00  3.9918e-01  8.9084e-01  1.0323e+00  1.2605e+00  1.0765e+00
  9.7000e+00  1.5198e+00  1.6466e+00  8.3311e-02 -7.8267e-01 -8.5403e-01  3.4637e-02  1.8123e-01  2.5048e-02  4.6864e+00  6.7454e-02  1.9901e+00  2.4775e+00  3.3892e-01  2.0584e-01  1.3699e-01  8.6207e-02  2.2992e-02  2.1884e-03  1.0208e-01  1.5342e+00  1.3580e+00  7.8238e+00  7.1338e+00  5.8480e+00  5.3424e+00  3.8505e-01  8.6314e-01  9.9218e-01  1.3334e+00  1.0685e+00
  9.8000e+00  1.5491e+00  1.6679e+00  1.0511e-01 -2.9449e-01 -4.8578e-01  4.2576e-02  2.1005e-01  2.9200e-02  3.9749e+00  7.8100e-02  1.9907e+00  2.4794e+00  3.8935e-01  2.3258e-01  1.5304e-01  9.6075e-02  2.3605e-02  2.1577e-03  1.1391e-01  1.5340e+00  1.3578e+00  6.4125e+00  5.6331e+00  4.9749e+00  4.4296e+00  3.4517e-01  7.7664e-01  8.6556e-01  1.6204e+00  1.0709e+00
  9.9000e+00  1.5699e+00  1.6835e+00  1.1875e-01  9.3090e-03 -2.1014e-01  5.1746e-02  2.2792e-01  3.6702e-02  3.4892e+00  8.8026e-02  1.9915e+00  2.4810e+00  4.2125e-01  2.5057e-01  1.6353e-01  1.0296e-01  2.4559e-02  2.1981e-03  1.2287e-01  1.5339e+00  1.3577e+00  5.4000e+00  4.5746e+00  4.3720e+00  3.8037e+00  3.3047e-01  7.4311e-01  7.9641e-01  1.7801e+00  1.0675e+00
  1.0000e+01  1.5903e+00  1.6975e+00  1.3600e-01  2.4188e-01  1.0278e-02  6.3518e-02  2.3485e-01  3.9917e-02  2.9966e+00  8.4258e-02  1.9920e+00  2.4824e+00  4.5840e-01  2.6271e-01  1.7101e-01  1.0711e-01  2.3503e-02  2.0248e-03  1.3447e-01  1.5338e+00  1.3576e+00  4.3850e+00  3.5669e+00  3.7104e+00  3.1499e+00  3.0205e-01  6.8590e-01  7.1172e-01  1.9508e+00  1.0664e+00
  1.0100e+01  1.6096e+00  1.7085e+00  1.5403e-01  7.5080e-01  2.2647e-01  7.9671e-02  3.0185e-01  4.8547e-02  2.3281e+00  1.1263e-01  1.9916e+00  2.4842e+00  5.1255e-01  3.1061e-01  2.0320e-01  1.2630e-01  2.7073e-02  2.2338e-03  1.4772e-01  1.5336e+00  1.3574e+00  3.3215e+00  2.2897e+00  2.9435e+00  2.2786e+00  2.9106e-01  6.5746e-01  6.3824e-01  2.4603e+00  1.0856e+00
  1.0200e+01  1.6233e+00  1.7166e+00  1.8367e-01  9.3842e-01  3.4525e-01  8.7352e-02  2.9002e-01  4.4968e-02  2.0017e+00  8.6884e-02  1.9921e+00  2.4858e+00  5.6248e-01  3.2473e-01  2.0594e-01  1.3164e-01  2.5749e-02  2.1588e-03  1.6482e-01  1.5336e+00  1.3574e+00  2.5340e+00  1.5383e+00  2.3913e+00  1.7439e+00  2.6422e-01  6.1468e-01  5.8252e-01  2.9086e+00  1.0897e+00
  1.0300e+01  1.6361e+00  1.7230e+00  2.0239e-01  1.2701e+00  4.6643e-01  9.8965e-02  3.2741e-01  4.7142e-02  1.5934e+00  9.2194e-02  1.9918e+00  2.4871e+00  6.0810e-01  3.5617e-01  2.2483e-01  1.4447e-01  2.6884e-02  2.2160e-03  1.7597e-01  1.5335e+00  1.3572e+00  1.7732e+00  6.6841e-01  1.8214e+00  1.1267e+00  2.5868e-01  6.0241e-01  5.4822e-01  3.6049e+00  1.1062e+00
  1.0400e+01  1.6386e+00  1.7241e+00  2.0868e-01  1.6189e+00  5.4620e-01  1.2044e-01  3.8053e-01  6.4740e-02  1.4322e+00  1.3207e-01  1.9919e+00  2.4883e+00  6.2183e-01  3.8974e-01  2.4928e-01  1.6003e-01  3.2232e-02  2.6773e-03  1.8361e-01  1.5333e+00  1.3572e+00  1.5815e+00  2.3998e-01  1.6775e+00  8.6498e-01  2.7362e-01  6.3651e-01  5.6374e-01  3.4880e+00  1.1180e+00
  1.0500e+01  1.6483e+00  1.7293e+00  2.3729e-01  1.7855e+00  6.1775e-01  1.1226e-01  3.8127e-01  5.5360e-02  1.1982e+00  1.0180e-01  1.9923e+00  2.4900e+00  6.7370e-01  4.0586e-01  2.5855e-01  1.6758e-01  3.0331e-02  2.4971e-03  2.0065e-01  1.5333e+00  1.3571e+00  9.7591e-01 -3.4833e-01  1.2467e+00  4.3594e-01  2.6576e-01  6.2827e-01  5.4464e-01  4.2294e+00  1.1293e+00
  1.0600e+01  1.6560e+00  1.7335e+00  2.8318e-01  1.8876e+00  6.7382e-01  8.7581e-02  3.5809e-01  3.7031e-02  1.0383e+00  3.6622e-02  1.9939e+00  2.4936e+00  7.5640e-01  4.2550e-01  2.7140e-01  1.7947e-01  2.6792e-02  2.2322e-03  2.3572e-01  1.5333e+00  1.3571e+00  4.5784e-01 -8.0791e-01  9.0988e-01  8.9335e-02  2.5947e-01  6.3730e-01  5.4086e-01  5.0020e+00  1.1334e+00
  1.0700e+01  1.6621e+00  1.7350e+00  2.8281e-01  2.3626e+00  7.2736e-01  9.3278e-02  4.3174e-01 -1.9679e-03  7.8091e-01  8.4726e-02  1.9932e+00  2.4935e+00  7.5041e-01  4.5613e-01  2.9072e-01  1.9253e-01  3.2449e-02  3.0010e-03  2.2566e-01  1.5332e+00  1.3570e+00  6.0709e-03 -1.5198e+00  5.3193e-01 -3.9288e-01  2.6385e-01  6.3861e-01  5.3562e-01  5.0737e+00  1.1568e+00
  1.0800e+01  1.6621e+00  1.7350e+00  2.9130e-01  2.4562e+00  7.4991e-01  9.5788e-02  4.4771e-01 -3.9722e-03  7.6508e-01  8.3118e-02  1.9932e+00  2.4940e+00  7.6599e-01  4.6368e-01  2.9796e-01  1.9630e-01  3.1968e-02  2.8689e-03  2.3058e-01  1.5332e+00  1.3570e+00 -3.1643e-02 -1.6254e+00  5.1497e-01 -4.4829e-01  2.6597e-01  6.4170e-01  5.3765e-01  6.1466e+00  1.1718e+00
  1.0900e+01  1.6617e+00  1.7351e+00  3.0234e-01  2.4522e+00  7.6124e-01  9.8439e-02  4.3820e-01  4.0527e-02  7.7422e-01  6.4122e-02  1.9933e+00  2.4948e+00  7.8980e-01  4.6512e-01  3.0015e-01  1.9624e-01  2.9424e-02  2.3667e-03  2.3946e-01  1.5332e+00  1.3569e+00 -3.4464e-02 -1.6369e+00  5.3045e-01 -4.4715e-01  2.6250e-01  6.3513e-01  5.3195e-01  8.4462e+00  1.1807e+00
  1.1000e+01  1.6618e+00  1.7334e+00  4.4836e-01  2.7267e+00  8.9739e-01  1.0743e-01  3.4155e-01  1.6205e-02  7.0752e-01 -8.6570e-02  1.9967e+00  2.5034e+00  1.0176e+00  5.1801e-01  3.3014e-01  2.2703e-01  2.0719e-02  1.7059e-03  3.3741e-01  1.5332e+00  1.3569e+00 -3.4843e-01 -2.1545e+00  4.0526e-01 -8.0876e-01  2.4907e-01  6.8771e-01  5.4816e-01  9.2363e+00  1.1880e+00
