log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
10.0	2.5571e-01	3.5636e-01	1.7228e-01	1.2546e-01	-4.3302e-02	2.3906e-02	2.5800e-01	7.4452e-01	1.2724e+00	6.4797e+00
10.1	2.3804e-01	3.5205e-01	1.5684e-01	1.0560e-01	-2.5202e-02	2.8281e-02	2.5067e-01	5.4110e-01	8.2759e-01	5.2667e+00
10.2	2.3766e-01	3.5160e-01	1.5635e-01	1.0434e-01	-2.5359e-02	3.0274e-02	2.4895e-01	4.3430e-01	5.3672e-01	3.8610e+00
10.3	2.3751e-01	3.5187e-01	1.5561e-01	1.0394e-01	-2.5375e-02	3.1900e-02	2.4863e-01	3.7634e-01	3.8617e-01	2.8435e+00
10.4	2.3806e-01	3.5372e-01	1.5489e-01	1.0596e-01	-2.5165e-02	2.7979e-02	2.4632e-01	3.8149e-01	3.7538e-01	2.6459e+00
10.5	2.2943e+00	2.5716e+00	-3.8620e-01	5.3414e+00	1.9388e+00	-3.6871e+00	-4.5325e+00	2.9700e+00	3.3147e+00	2.5674e-01
10.6	1.4487e+00	-1.9804e-01	1.2836e+00	1.2337e+00	-1.0692e+00	1.0369e-01	4.0703e-01	2.9443e+00	2.3603e+00	-2.1764e+00
10.7	1.4580e+00	2.7147e+00	1.5104e+00	6.2880e-01	4.9290e-01	1.2400e+00	3.4078e+00	2.2447e+00	1.7193e+00	3.0013e+00
10.8	2.5784e+00	3.8404e+00	1.2949e+00	1.3241e+00	-6.7309e-01	1.4274e+00	1.0911e+01	2.5995e+00	6.7575e-01	2.2269e+00
10.9	2.3176e+00	3.8502e+00	1.3597e+00	1.0519e+00	-7.0976e-01	1.4129e+00	1.0827e+01	2.4487e+00	1.5110e+00	8.4549e-01
11.0	2.2303e+00	3.8869e+00	1.3647e+00	9.6119e-01	-7.0883e-01	1.4086e+00	1.0682e+01	2.5541e+00	1.9142e+00	3.6140e-01
