    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  9.7000e+00  1.6434e+00  1.7542e+00  5.1911e-01  4.4038e+00  2.1860e+00  5.6384e-01  2.7932e+00  1.0400e+00  2.0549e+00  2.7497e+00  2.0277e+00  2.5521e+00  1.1496e+00  1.5341e+00  1.1101e+00  8.9452e-01  6.1089e-01  2.4235e-01  5.3026e-01  1.5373e+00  1.3728e+00  1.0495e+00 -7.7530e-01  1.6025e+00  7.6820e-01  8.5901e-01  2.2973e+00  1.8365e+00  1.2573e+01  1.3633e+00
  9.8000e+00  1.6576e+00  1.7652e+00  5.5686e-01  4.8590e+00  2.4250e+00  5.9542e-01  2.8954e+00  1.0737e+00  1.7781e+00  2.8132e+00  2.0292e+00  2.5546e+00  1.1850e+00  1.5715e+00  1.1287e+00  9.0734e-01  6.0974e-01  2.3509e-01  5.5324e-01  1.5370e+00  1.3717e+00  2.1855e-01 -1.7590e+00  1.0913e+00  1.8891e-01  8.4213e-01  2.2575e+00  1.7882e+00  1.4056e+01  1.3915e+00
  9.9000e+00  1.6704e+00  1.7761e+00  6.1006e-01  5.3551e+00  2.6771e+00  6.4183e-01  3.0643e+00  1.1688e+00  1.5043e+00  2.9725e+00  2.0335e+00  2.5609e+00  1.2447e+00  1.6663e+00  1.1966e+00  9.6900e-01  6.4587e-01  2.5355e-01  6.0142e-01  1.5372e+00  1.3728e+00 -4.7894e-01 -2.7051e+00  6.5042e-01 -3.5997e-01  8.5689e-01  2.3085e+00  1.8098e+00  1.5669e+01  1.4286e+00
  1.0000e+01  1.6701e+00  1.7744e+00  6.2825e-01  5.1681e+00  2.5918e+00  6.1408e-01  2.9311e+00  1.0289e+00  1.5116e+00  2.7670e+00  2.0334e+00  2.5612e+00  1.2590e+00  1.6022e+00  1.1607e+00  9.2029e-01  5.9100e-01  2.2432e-01  6.6819e-01  1.5370e+00  1.3714e+00 -5.2629e-01 -2.7208e+00  6.1332e-01 -3.6558e-01  8.3839e-01  2.2560e+00  1.7674e+00  1.6730e+01  1.4048e+00
  1.0100e+01  1.6571e+00  1.7674e+00  6.0841e-01  4.8463e+00  2.5408e+00  6.1364e-01  2.9592e+00  1.0758e+00  1.7469e+00  2.8228e+00  2.0350e+00  2.5636e+00  1.2811e+00  1.6449e+00  1.2024e+00  9.5846e-01  6.2573e-01  2.4504e-01  6.8418e-01  1.5373e+00  1.3725e+00  3.5805e-01 -1.7608e+00  1.2255e+00  2.1482e-01  8.7523e-01  2.3347e+00  1.8440e+00  1.6051e+01  1.3965e+00
  1.0200e+01  1.6374e+00  1.7530e+00  6.4102e-01  4.4611e+00  2.3640e+00  5.7942e-01  2.7598e+00  9.9241e-01  2.0366e+00  2.5957e+00  2.0388e+00  2.5684e+00  1.3500e+00  1.6266e+00  1.1921e+00  9.4904e-01  5.9059e-01  2.2867e-01  8.2624e-01  1.5373e+00  1.3716e+00  1.3593e+00 -8.7609e-01  1.9565e+00  7.9827e-01  8.6567e-01  2.3177e+00  1.8433e+00  1.3335e+01  1.3485e+00
  1.0300e+01  1.6489e+00  1.7640e+00  6.5336e-01  5.0423e+00  2.6570e+00  6.5385e-01  2.9999e+00  1.2106e+00  1.7349e+00  2.9240e+00  2.0435e+00  2.5734e+00  1.3556e+00  1.7694e+00  1.2806e+00  1.0483e+00  6.7364e-01  2.7099e-01  8.1191e-01  1.5378e+00  1.3740e+00  8.2110e-01 -1.7136e+00  1.6277e+00  3.1982e-01  8.9252e-01  2.4106e+00  1.8992e+00  9.1603e+00  1.3685e+00
  1.0400e+01  1.6671e+00  1.7778e+00  8.0299e-01  5.7902e+00  3.0408e+00  7.3536e-01  3.1710e+00  1.2484e+00  1.3066e+00  2.9529e+00  2.0523e+00  2.5877e+00  1.5236e+00  1.8969e+00  1.3695e+00  1.1137e+00  6.7595e-01  2.6878e-01  1.0183e+00  1.5379e+00  1.3739e+00 -3.4778e-01 -3.3060e+00  8.7639e-01 -6.6217e-01  8.7327e-01  2.3857e+00  1.8580e+00  9.4374e+00  1.4307e+00
  1.0500e+01  1.6718e+00  1.7834e+00  8.5961e-01  6.0390e+00  3.2322e+00  7.8176e-01  3.2779e+00  1.3070e+00  1.1903e+00  3.0175e+00  2.0582e+00  2.5960e+00  1.5967e+00  1.9826e+00  1.4325e+00  1.1686e+00  6.9825e-01  2.7988e-01  1.1236e+00  1.5382e+00  1.3747e+00 -5.8636e-01 -3.7296e+00  7.7146e-01 -8.9670e-01  8.8423e-01  2.4189e+00  1.8787e+00  8.5892e+00  1.4492e+00
  1.0600e+01  1.6899e+00  1.7980e+00  9.8684e-01  6.7396e+00  3.5861e+00  8.3891e-01  3.4816e+00  1.3863e+00  8.0557e-01  3.1039e+00  2.0674e+00  2.6094e+00  1.7312e+00  2.1188e+00  1.5272e+00  1.2496e+00  7.2239e-01  2.9283e-01  1.2792e+00  1.5385e+00  1.3754e+00 -1.6821e+00 -5.1936e+00  8.9353e-02 -1.8164e+00  8.7327e-01  2.4063e+00  1.8561e+00  7.8375e+00  1.5068e+00
  1.0700e+01  1.7045e+00  1.8124e+00  1.3159e+00  7.4673e+00  4.0252e+00  9.0354e-01  3.6341e+00  1.2974e+00  4.5453e-01  2.8538e+00  2.0903e+00  2.6424e+00  2.0565e+00  2.3065e+00  1.6792e+00  1.3483e+00  6.7947e-01  2.6998e-01  1.8194e+00  1.5389e+00  1.3744e+00 -2.8087e+00 -6.9145e+00 -4.6429e-01 -2.8317e+00  8.2762e-01  2.3178e+00  1.7774e+00  1.1053e+01  1.6158e+00
  1.0800e+01  1.7183e+00  1.8272e+00  1.2439e+00  8.1046e+00  4.3118e+00  9.7732e-01  4.0090e+00  1.4976e+00  3.1828e-01  3.3986e+00  2.0853e+00  2.6340e+00  1.9303e+00  2.3925e+00  1.7231e+00  1.4221e+00  7.9256e-01  3.3006e-01  1.5323e+00  1.5393e+00  1.3775e+00 -3.2969e+00 -7.5033e+00 -7.9677e-01 -3.1720e+00  8.7275e-01  2.4260e+00  1.8610e+00  1.0497e+01  1.7179e+00
  1.0900e+01  1.7205e+00  1.8305e+00  1.2498e+00  8.3940e+00  4.4229e+00  9.9382e-01  4.0985e+00  1.5758e+00  3.1459e-01  3.4793e+00  2.0844e+00  2.6325e+00  1.9069e+00  2.4039e+00  1.7218e+00  1.4215e+00  8.0057e-01  3.2657e-01  1.5114e+00  1.5391e+00  1.3770e+00 -3.4733e+00 -7.7737e+00 -8.7807e-01 -3.2956e+00  8.8159e-01  2.4473e+00  1.8769e+00  1.3646e+01  1.7881e+00
  1.1000e+01  1.7075e+00  1.8286e+00  2.0673e+00  7.9007e+00  4.7710e+00  1.0395e+00  3.6911e+00  9.8668e-01  2.2358e-01  1.9152e+00  2.1434e+00  2.7215e+00  2.9020e+00  2.6281e+00  1.9543e+00  1.5144e+00  5.4146e-01  1.8937e-01  2.9823e+00  1.5363e+00  1.3679e+00 -3.4823e+00 -8.5205e+00 -3.1333e-01 -3.6429e+00  7.5773e-01  2.1831e+00  1.6699e+00  2.6862e+01  1.7987e+00
