log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
8.4	7.8471e-01	-5.0773e-02	1.0378e+00	6.2726e-01	-4.0847e-01	-2.0677e-01	-2.4777e-01	1.6581e+00	1.0532e+00	-1.7576e+00
8.5	7.9245e-01	-2.1433e-02	1.0690e+00	7.9828e-01	-4.8428e-01	-2.5376e-01	-2.6901e-01	1.7036e+00	1.0956e+00	-1.9080e+00
8.6	8.5232e-01	2.0016e-01	1.0688e+00	1.1012e+00	-5.5648e-01	-3.1689e-01	-2.6626e-01	1.7596e+00	1.1482e+00	-1.9602e+00
8.7	9.8430e-01	6.8988e-01	1.0313e+00	1.5823e+00	-6.1412e-01	-4.0771e-01	-2.5121e-01	1.8292e+00	1.2090e+00	-1.9541e+00
8.8	1.2442e+00	1.5532e+00	9.6076e-01	2.3900e+00	-6.7022e-01	-5.5259e-01	-2.5316e-01	1.9316e+00	1.3017e+00	-1.9577e+00
8.9	1.7140e+00	3.0936e+00	8.2770e-01	3.5805e+00	-7.2715e-01	-8.5705e-01	-4.0292e-01	2.0850e+00	1.4087e+00	-1.9583e+00
9.0	2.5226e+00	5.4990e+00	6.2869e-01	5.1199e+00	-8.0657e-01	-1.5982e+00	-1.2650e+00	2.3143e+00	1.5414e+00	-1.9427e+00
9.1	3.7179e+00	8.5506e+00	3.9777e-01	6.5376e+00	-8.9806e-01	-3.4822e+00	-4.4638e+00	2.5870e+00	1.6887e+00	-1.7967e+00
9.2	4.6723e+00	1.0373e+01	2.6779e-01	7.1042e+00	-8.9836e-01	-7.9324e+00	-1.3380e+01	2.7700e+00	1.8893e+00	-1.4838e+00
9.3	2.4279e+00	5.3945e+00	4.0032e-01	4.5078e+00	-4.0700e-01	-1.2882e+01	-2.4227e+01	2.7235e+00	2.2727e+00	-7.0867e-01
9.4	4.8610e-01	8.0611e-01	3.4676e-01	6.6020e-01	1.5660e-01	-4.0406e+00	-7.9596e+00	2.5680e+00	2.9258e+00	5.9476e-01
9.5	2.7843e-01	4.2975e-01	2.3126e-01	1.5255e-01	1.4739e-01	-6.4553e-01	-1.3191e+00	3.0024e+00	3.8250e+00	2.1268e+00
9.6	2.5638e-01	4.1228e-01	2.0012e-01	1.1873e-01	1.1711e-01	-3.0167e-01	-5.4997e-01	4.4360e+00	4.7235e+00	3.5427e+00
9.7	2.3727e-01	3.9708e-01	1.7290e-01	9.7894e-02	8.9792e-02	-1.6865e-01	-2.3544e-01	6.1113e+00	5.4249e+00	4.6341e+00
9.8	2.3826e-01	4.0762e-01	1.6986e-01	1.0498e-01	7.8573e-02	-1.3069e-01	-1.1699e-01	8.9056e+00	6.3749e+00	6.0122e+00
9.9	2.2619e-01	3.8913e-01	1.5603e-01	8.8694e-02	5.7857e-02	-5.9065e-02	4.2815e-02	1.1265e+01	7.2305e+00	7.3734e+00
10.0	2.2262e-01	3.8542e-01	1.5060e-01	8.5317e-02	4.0145e-02	-1.4961e-02	1.3718e-01	1.2831e+01	7.9924e+00	8.7432e+00
10.1	2.2109e-01	3.8431e-01	1.4761e-01	8.4123e-02	2.8731e-02	9.7260e-03	1.8488e-01	1.2932e+01	8.5772e+00	1.0182e+01
10.2	2.2100e-01	3.8505e-01	1.4662e-01	8.3941e-02	2.8413e-02	1.6640e-02	2.0778e-01	1.3422e+01	9.1662e+00	1.1683e+01
10.3	2.0662e+00	4.1337e+00	3.5554e-01	4.3995e+00	1.2753e-01	-4.6469e+00	-1.0459e+01	2.5202e+00	3.5091e+00	3.5038e+00
10.4	9.7898e-01	-2.6446e-01	1.1986e+00	1.6166e+00	-6.8147e-01	-3.3978e-01	-5.1575e-01	1.9489e+00	1.6709e+00	-1.3653e+00
10.5	8.0654e-01	-3.0376e-01	1.0726e+00	4.3570e-01	-3.4098e-01	-1.2129e-01	-2.0563e-01	1.6896e+00	1.1596e+00	-1.4831e+00
10.6	8.7009e-01	7.2965e-01	6.6574e-01	1.4104e-01	-4.0571e-02	-5.4021e-03	1.8443e-01	1.4271e+00	9.0429e-01	-1.8571e-02
10.7	5.1785e-01	1.0237e+00	7.3945e-01	2.2819e-01	1.7239e-01	3.8429e-01	1.9458e+00	9.7343e-01	9.0085e-01	2.3822e+00
10.8	9.1667e-01	7.9938e-01	7.8456e-01	8.3575e-01	1.3089e-01	5.1409e-01	3.1006e+00	8.3421e-01	6.8495e-01	3.4616e+00
10.9	6.4557e-01	5.5293e-01	8.1968e-01	5.8777e-01	1.1307e-01	5.5271e-01	2.6752e+00	1.0752e+00	4.5872e-01	2.5186e+00
11.0	4.9707e-01	4.5004e-01	8.6672e-01	4.4643e-01	1.9629e-01	1.0265e+00	2.9115e+00	1.8480e+00	2.5858e-01	1.7940e+00
