    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  9.4000e+00  1.5024e+00  1.6271e+00  1.6641e-01  1.4171e-01 -9.0061e-01  1.0418e-01  7.2287e-01  1.5715e-01  4.4354e+00  5.8769e-01  1.9928e+00  2.4903e+00  4.8086e-01  4.8636e-01  3.4054e-01  2.2747e-01  1.3805e-01  2.3026e-02  1.7529e-01  1.5345e+00  1.3603e+00  8.2615e+00  7.1790e+00  5.7358e+00  5.0750e+00  5.1341e-01  1.3126e+00  1.3039e+00  3.0562e+00  1.1394e+00
  9.5000e+00  1.5179e+00  1.6399e+00  1.8358e-01  3.2763e-01 -6.7681e-01  1.0362e-01  7.3638e-01  1.4861e-01  4.2089e+00  5.7103e-01  1.9931e+00  2.4916e+00  5.2048e-01  4.8850e-01  3.4416e-01  2.2615e-01  1.3249e-01  2.1820e-02  1.8768e-01  1.5344e+00  1.3601e+00  7.5152e+00  6.4711e+00  5.3170e+00  4.6905e+00  5.1266e-01  1.2937e+00  1.2810e+00  3.5179e+00  1.1400e+00
  9.6000e+00  1.5340e+00  1.6537e+00  2.1005e-01  6.9031e-01 -3.7259e-01  1.1297e-01  7.9053e-01  1.6955e-01  3.9465e+00  6.0979e-01  1.9945e+00  2.4942e+00  5.5979e-01  5.2517e-01  3.6419e-01  2.4289e-01  1.4109e-01  2.3387e-02  2.0526e-01  1.5343e+00  1.3601e+00  6.7084e+00  5.6100e+00  4.9120e+00  4.2544e+00  5.1604e-01  1.3061e+00  1.2656e+00  3.8574e+00  1.1431e+00
  9.7000e+00  1.5388e+00  1.6606e+00  2.1375e-01  2.3335e-01 -3.4783e-01  9.4375e-02  6.3567e-01  1.2040e-01  4.2304e+00  4.3899e-01  1.9953e+00  2.4944e+00  5.9575e-01  4.5835e-01  3.2292e-01  2.0813e-01  1.0620e-01  1.7264e-02  2.3393e-01  1.5344e+00  1.3596e+00  6.5939e+00  5.7967e+00  5.0057e+00  4.4817e+00  4.9276e-01  1.2312e+00  1.2528e+00  3.8208e+00  1.1179e+00
  9.8000e+00  1.5750e+00  1.6888e+00  2.5842e-01  1.4744e+00  3.3823e-01  1.4203e-01  9.0920e-01  2.2072e-01  3.2381e+00  6.8682e-01  1.9989e+00  2.5008e+00  6.3504e-01  6.1482e-01  4.1557e-01  2.8445e-01  1.5764e-01  2.6556e-02  2.5632e-01  1.5341e+00  1.3602e+00  4.6776e+00  3.4397e+00  3.8895e+00  3.1397e+00  5.1221e-01  1.3080e+00  1.1971e+00  4.6414e+00  1.1429e+00
  9.9000e+00  1.5926e+00  1.7020e+00  2.7042e-01  1.7581e+00  5.3549e-01  1.5133e-01  9.2248e-01  2.2429e-01  2.8802e+00  6.8560e-01  1.9997e+00  2.5021e+00  6.5748e-01  6.3013e-01  4.2435e-01  2.8902e-01  1.5383e-01  2.5648e-02  2.6663e-01  1.5341e+00  1.3600e+00  3.7930e+00  2.4997e+00  3.3550e+00  2.5845e+00  4.9556e-01  1.2700e+00  1.1442e+00  5.0565e+00  1.1406e+00
  1.0000e+01  1.5894e+00  1.7023e+00  2.6043e-01  8.4748e-01  3.6411e-01  1.2923e-01  6.8548e-01  1.5103e-01  3.2603e+00  4.3188e-01  2.0012e+00  2.5031e+00  7.0037e-01  5.4340e-01  3.7559e-01  2.4784e-01  1.0814e-01  1.8004e-02  3.2705e-01  1.5342e+00  1.3594e+00  4.1766e+00  3.3494e+00  3.6946e+00  3.1377e+00  4.6411e-01  1.1796e+00  1.1127e+00  4.2733e+00  1.1032e+00
  1.0100e+01  1.6265e+00  1.7238e+00  3.4499e-01  3.3201e+00  1.1076e+00  2.1720e-01  1.2239e+00  3.2537e-01  1.8399e+00  9.2553e-01  2.0025e+00  2.5087e+00  7.1939e-01  7.9027e-01  5.1945e-01  3.6585e-01  1.9725e-01  3.3201e-02  2.9648e-01  1.5338e+00  1.3604e+00  1.7412e+00 -2.6221e-01  1.9620e+00  8.4385e-01  4.9742e-01  1.3121e+00  1.1005e+00  6.3866e+00  1.1933e+00
  1.0200e+01  1.6332e+00  1.7302e+00  4.0912e-01  2.9114e+00  1.1331e+00  2.2542e-01  1.0965e+00  2.7357e-01  1.7934e+00  7.1658e-01  2.0081e+00  2.5179e+00  8.7229e-01  8.0381e-01  5.4640e-01  3.7730e-01  1.6448e-01  2.7525e-02  4.4042e-01  1.5338e+00  1.3598e+00  1.5087e+00 -2.7972e-01  1.8686e+00  8.0403e-01  4.7749e-01  1.2749e+00  1.0630e+00  6.5607e+00  1.1804e+00
  1.0300e+01  1.6406e+00  1.7352e+00  4.5178e-01  3.1926e+00  1.2526e+00  2.4368e-01  1.1336e+00  2.8355e-01  1.5861e+00  7.1548e-01  2.0106e+00  2.5224e+00  9.3210e-01  8.4712e-01  5.7842e-01  4.0011e-01  1.6579e-01  2.7735e-02  4.9031e-01  1.5338e+00  1.3598e+00  1.0676e+00 -8.7780e-01  1.5771e+00  4.1833e-01  4.7900e-01  1.2896e+00  1.0584e+00  7.1504e+00  1.1931e+00
  1.0400e+01  1.6482e+00  1.7397e+00  4.7787e-01  3.6997e+00  1.4093e+00  2.6413e-01  1.2525e+00  3.2633e-01  1.3446e+00  8.1942e-01  2.0112e+00  2.5238e+00  9.3428e-01  9.0027e-01  6.0690e-01  4.2632e-01  1.8668e-01  3.1736e-02  4.8450e-01  1.5337e+00  1.3601e+00  5.3472e-01 -1.6380e+00  1.2028e+00 -7.1020e-02  4.8677e-01  1.3191e+00  1.0673e+00  7.6516e+00  1.2185e+00
  1.0500e+01  1.6547e+00  1.7421e+00  4.5318e-01  4.0961e+00  1.4437e+00  2.5537e-01  1.3056e+00  3.4128e-01  1.1755e+00  9.0809e-01  2.0070e+00  2.5180e+00  8.6688e-01  8.8380e-01  5.8495e-01  4.1099e-01  1.9474e-01  3.2713e-02  3.9900e-01  1.5337e+00  1.3602e+00  5.7066e-02 -2.2493e+00  8.2661e-01 -4.6469e-01  4.8020e-01  1.2962e+00  1.0448e+00  8.9791e+00  1.2353e+00
  1.0600e+01  1.6622e+00  1.7490e+00  6.1106e-01  5.4015e+00  1.8740e+00  3.0857e-01  1.5814e+00  4.0873e-01  8.4573e-01  9.8842e-01  2.0196e+00  2.5371e+00  1.0382e+00  1.0738e+00  7.3127e-01  5.2083e-01  2.2485e-01  3.8591e-02  5.9914e-01  1.5336e+00  1.3606e+00 -6.4142e-01 -3.8740e+00  4.3797e-01 -1.4226e+00  5.1940e-01  1.4246e+00  1.1294e+00  8.4846e+00  1.3013e+00
  1.0700e+01  1.6692e+00  1.7540e+00  7.2244e-01  5.4762e+00  1.9410e+00  3.1044e-01  1.4960e+00  3.5427e-01  6.9748e-01  7.9823e-01  2.0266e+00  2.5489e+00  1.2248e+00  1.1213e+00  7.7852e-01  5.4903e-01  1.9907e-01  3.4218e-02  7.5672e-01  1.5335e+00  1.3600e+00 -1.0746e+00 -4.4365e+00  1.9462e-01 -1.8031e+00  5.0252e-01  1.4032e+00  1.1026e+00  8.9186e+00  1.3072e+00
  1.0800e+01  1.6648e+00  1.7468e+00  5.5515e-01  5.6761e+00  1.7907e+00  2.8363e-01  1.5608e+00  3.8323e-01  7.6932e-01  1.0554e+00  2.0110e+00  2.5251e+00  9.2673e-01  9.9946e-01  6.6225e-01  4.6903e-01  2.2115e-01  3.6580e-02  4.4879e-01  1.5336e+00  1.3604e+00 -9.5829e-01 -4.2691e+00  1.2703e-01 -1.6753e+00  5.0346e-01  1.3727e+00  1.0858e+00  1.2674e+01  1.3186e+00
  1.0900e+01  1.6747e+00  1.7649e+00  8.9926e-01  5.8179e+00  2.2177e+00  3.5806e-01  1.6354e+00  3.2437e-01  6.0834e-01  6.7167e-01  2.0439e+00  2.5741e+00  1.4664e+00  1.2695e+00  9.1774e-01  6.4599e-01  1.9152e-01  3.3033e-02  1.0344e+00  1.5335e+00  1.3598e+00 -1.2941e+00 -5.0212e+00  2.3426e-01 -2.1101e+00  5.1144e-01  1.4435e+00  1.1294e+00  1.2583e+01  1.3677e+00
  1.1000e+01  1.6692e+00  1.7543e+00  7.3860e-01  6.4012e+00  2.1247e+00  3.2957e-01  1.6976e+00  3.5384e-01  6.2028e-01  9.4867e-01  2.0264e+00  2.5488e+00  1.1891e+00  1.1615e+00  8.0709e-01  5.6838e-01  2.1613e-01  3.5601e-02  7.2139e-01  1.5335e+00  1.3602e+00 -1.3222e+00 -5.3059e+00  4.8461e-02 -2.2594e+00  5.1641e-01  1.4294e+00  1.1222e+00  1.1212e+01  1.3686e+00
