log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
7.1	8.0033e-01	4.3231e+00	1.3720e+00	8.3745e-01	5.5576e-01	9.0280e-01	5.0314e+00	2.1425e+00	1.5562e+00	4.0410e+00
7.2	9.4884e-01	4.0040e+00	9.3409e-01	-1.8928e-01	2.6811e-01	5.4571e-01	2.6294e+00	2.0525e+00	1.3354e+00	3.0662e+00
7.3	1.1024e+00	3.4660e+00	8.2108e-01	-5.2434e-01	1.3030e-01	3.7480e-01	1.5461e+00	2.1367e+00	1.3753e+00	2.3284e+00
7.4	1.2481e+00	3.2113e+00	8.6004e-01	-4.4335e-01	1.0693e-01	3.1407e-01	1.2985e+00	2.1716e+00	1.4257e+00	2.1290e+00
7.5	1.3559e+00	2.8210e+00	9.2600e-01	-2.6515e-01	6.1788e-02	2.5488e-01	1.1489e+00	2.1956e+00	1.4700e+00	1.7671e+00
7.6	1.4149e+00	2.4410e+00	9.9054e-01	-1.2554e-01	1.2763e-03	1.8249e-01	9.1739e-01	2.2042e+00	1.5010e+00	1.3280e+00
7.7	1.4208e+00	2.0316e+00	1.0415e+00	3.6726e-03	-6.0939e-02	1.1882e-01	7.0767e-01	2.1989e+00	1.5186e+00	8.7577e-01
7.8	1.3814e+00	1.5549e+00	1.0787e+00	8.8328e-02	-1.5691e-01	5.3670e-02	4.8821e-01	2.1991e+00	1.5335e+00	2.7750e-01
7.9	1.3377e+00	1.1180e+00	1.1099e+00	1.5630e-01	-2.6105e-01	-1.0076e-03	3.2608e-01	2.2295e+00	1.5616e+00	-2.5134e-01
8.0	1.2925e+00	6.9242e-01	1.1397e+00	2.8101e-01	-3.5012e-01	-3.3482e-02	2.5855e-01	2.2569e+00	1.5956e+00	-7.8913e-01
8.1	1.2519e+00	3.1657e-01	1.1780e+00	4.1228e-01	-4.8470e-01	-7.6652e-02	1.7309e-01	2.3087e+00	1.6387e+00	-1.2936e+00
8.2	1.2235e+00	1.2472e-02	1.2196e+00	6.0683e-01	-6.0854e-01	-1.0068e-01	1.4906e-01	2.3568e+00	1.6886e+00	-1.7311e+00
8.3	1.2168e+00	-1.7683e-01	1.2476e+00	8.9615e-01	-7.3523e-01	-1.2012e-01	1.5905e-01	2.3981e+00	1.7413e+00	-2.0498e+00
8.4	1.2495e+00	-2.2169e-01	1.2495e+00	1.3317e+00	-8.5474e-01	-1.6277e-01	1.6570e-01	2.4264e+00	1.7924e+00	-2.2423e+00
8.5	1.3574e+00	-6.3752e-02	1.2137e+00	2.0268e+00	-9.6637e-01	-2.3701e-01	1.8395e-01	2.4596e+00	1.8563e+00	-2.3176e+00
8.6	1.5920e+00	5.0701e-01	1.1195e+00	3.0669e+00	-1.0277e+00	-4.1067e-01	1.8043e-01	2.5415e+00	1.9368e+00	-2.2237e+00
8.7	1.9649e+00	1.6266e+00	9.4133e-01	4.3667e+00	-1.0169e+00	-8.8947e-01	-1.4193e-01	2.7135e+00	2.0558e+00	-1.9759e+00
8.8	2.3705e+00	2.8847e+00	7.4150e-01	5.2793e+00	-8.6044e-01	-1.8585e+00	-1.1427e+00	2.9790e+00	2.1946e+00	-1.5740e+00
8.9	2.2765e+00	2.7625e+00	7.2144e-01	4.6757e+00	-4.3977e-01	-3.4814e+00	-3.6727e+00	3.2120e+00	2.4377e+00	-8.8419e-01
9.0	1.5218e+00	8.4204e-01	1.0456e+00	2.4176e+00	-3.0752e-01	-3.5243e+00	-4.4550e+00	3.2711e+00	2.7379e+00	3.2542e-02
9.1	1.3204e+00	2.4988e-01	1.1414e+00	1.9962e+00	-7.4023e-01	-1.1462e+00	-1.2407e+00	3.0769e+00	3.1601e+00	1.1911e+00
9.2	1.5217e+00	9.3938e-01	1.0220e+00	3.0138e+00	-8.1973e-01	-6.8272e-01	-1.0961e-01	3.1349e+00	3.8471e+00	2.7992e+00
9.3	1.6709e+00	1.3321e+00	9.6309e-01	3.6813e+00	-8.9406e-01	-8.5533e-01	-1.2453e-01	3.6212e+00	4.3988e+00	4.0107e+00
9.4	1.9485e+00	3.0221e+00	7.0737e-01	4.7072e+00	-5.5972e-01	-1.8372e+00	-1.0170e+00	4.6978e+00	5.1346e+00	5.5653e+00
9.5	1.8655e+00	2.8884e+00	6.1676e-01	4.3805e+00	-5.5707e-01	-1.7914e+00	-9.7149e-01	5.4022e+00	5.6580e+00	6.7244e+00
9.6	9.6731e-01	1.5312e+00	6.5208e-01	1.1054e+00	1.8651e-01	-1.6869e+00	-1.4570e+00	6.5683e+00	6.5184e+00	8.3917e+00
9.7	4.5007e-01	5.7849e-01	2.8981e-01	2.3247e-01	7.6895e-03	-3.3024e-01	-2.0563e-01	7.9137e+00	7.5142e+00	1.0023e+01
9.8	7.4890e-01	1.0803e+00	6.8876e-01	2.5836e-01	1.0575e-01	3.6573e-01	1.3351e+00	6.5898e+00	7.1590e+00	1.0378e+01
9.9	9.3297e-01	1.3824e+00	6.8758e-01	6.9829e-01	2.6218e-02	-4.2192e-01	3.4668e-01	4.8550e+00	6.0173e+00	9.7908e+00
10.0	4.5459e-01	6.1148e-01	3.5242e-01	2.8826e-01	-3.3922e-02	7.1784e-02	5.8911e-01	7.4195e+00	8.2956e+00	1.3283e+01
10.1	8.4770e-01	1.2019e+00	7.8516e-01	2.9471e-01	1.0145e-01	5.2577e-01	1.7507e+00	2.8396e+00	4.3993e+00	1.0000e+01
10.2	5.3689e-01	8.1729e-01	4.5119e-01	2.2316e-01	6.5313e-02	2.8039e-01	1.0172e+00	4.1112e+00	6.2266e+00	1.2638e+01
10.3	9.1736e-01	1.2369e+00	8.5461e-01	2.9058e-01	-1.2986e-02	4.4239e-01	1.5093e+00	1.9752e+00	2.2400e+00	4.7396e+00
10.4	6.1767e-01	9.3874e-01	5.5840e-01	2.2156e-01	6.3028e-02	3.7159e-01	1.2011e+00	1.2638e+00	1.4545e+00	5.3011e+00
10.5	2.8720e-01	4.4802e-01	1.9942e-01	1.1470e-01	-2.9211e-02	1.3300e-02	2.3034e-01	7.2892e-01	1.2967e+00	7.9286e+00
10.6	2.0857e+00	9.9152e-01	8.8628e-01	4.9267e+00	-1.1317e+00	-7.1353e-01	-8.0328e-01	2.4237e+00	2.5725e+00	-9.4073e-01
10.7	1.1567e+00	-4.5769e-01	1.2584e+00	9.6780e-01	-7.9311e-01	-9.3822e-02	1.8421e-02	2.3293e+00	1.7943e+00	-2.2122e+00
10.8	1.2605e+00	1.6841e+00	9.4542e-01	-8.1868e-02	-1.3237e-01	6.7862e-02	4.1475e-01	2.0507e+00	1.4311e+00	4.7730e-01
10.9	1.1166e+00	6.8800e-01	1.4035e+00	1.3251e+00	4.7071e-01	1.0900e+00	4.7326e+00	1.0877e+00	1.4021e+00	5.1237e+00
11.0	3.8446e+00	3.9141e+00	2.7498e-01	2.8520e+00	-1.8371e-01	1.2587e+00	8.2763e+00	4.5930e+00	-7.6480e-01	4.1166e+00
