log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
8.3	1.4617e+00	-1.5139e-01	1.3006e+00	1.7018e+00	-1.0684e+00	-3.2485e-03	5.3295e-01	2.8119e+00	2.1776e+00	-2.3182e+00
8.4	1.5595e+00	-2.7694e-02	1.2326e+00	2.3776e+00	-1.1617e+00	-6.4991e-02	5.4991e-01	2.8208e+00	2.2176e+00	-2.3534e+00
8.5	1.7884e+00	3.7603e-01	1.1034e+00	3.4785e+00	-1.2397e+00	-2.3329e-01	5.0568e-01	2.8758e+00	2.2912e+00	-2.2884e+00
8.6	2.1195e+00	1.2142e+00	9.0711e-01	4.8181e+00	-1.2210e+00	-7.4482e-01	2.3456e-01	3.0466e+00	2.4021e+00	-2.0082e+00
8.7	2.3753e+00	2.2319e+00	7.2620e-01	5.1740e+00	-8.1383e-01	-1.8576e+00	-9.2283e-01	3.2738e+00	2.5698e+00	-1.2787e+00
8.8	1.8500e+00	1.2274e+00	9.8979e-01	3.2484e+00	-3.7040e-01	-2.5688e+00	-1.9750e+00	3.4337e+00	2.8112e+00	-3.8892e-01
8.9	1.4944e+00	3.9975e-01	1.2132e+00	2.3952e+00	-3.9851e-01	-2.3894e+00	-1.9533e+00	3.4830e+00	3.2191e+00	8.9580e-01
9.0	1.5645e+00	7.2322e-01	1.1733e+00	2.5370e+00	-6.9980e-01	-1.0935e+00	-3.9962e-01	3.4646e+00	3.8194e+00	2.6400e+00
9.1	1.5638e+00	5.4675e-01	1.1170e+00	2.7978e+00	-9.6466e-01	-4.1450e-01	3.5885e-01	3.5868e+00	4.3854e+00	4.1162e+00
9.2	1.8076e+00	1.2683e+00	9.2991e-01	3.8634e+00	-9.7706e-01	-7.4823e-01	2.4410e-01	4.0991e+00	4.7487e+00	5.0761e+00
9.3	1.8428e+00	1.4549e+00	8.8756e-01	4.2398e+00	-8.6089e-01	-1.0412e+00	8.3435e-02	4.3706e+00	4.7946e+00	5.4250e+00
9.4	1.8885e+00	2.1934e+00	7.0180e-01	4.4149e+00	-6.1549e-01	-1.2205e+00	3.7695e-02	4.6672e+00	5.1827e+00	6.5133e+00
9.5	1.6699e+00	2.6184e+00	5.1425e-01	3.8597e+00	-1.0107e-01	-2.5315e+00	-1.2365e+00	4.8214e+00	5.1848e+00	6.9105e+00
9.6	9.7593e-01	1.4602e+00	6.1826e-01	1.4632e+00	5.3700e-02	-8.8180e-01	5.0742e-02	4.5833e+00	5.4839e+00	8.1740e+00
9.7	7.1566e-01	1.1445e+00	6.9937e-01	3.2819e-01	1.2583e-01	5.2938e-01	1.5708e+00	4.3229e+00	5.8545e+00	1.0277e+01
9.8	8.2047e-01	1.3185e+00	8.2909e-01	3.8616e-01	1.4542e-01	7.1656e-01	1.9977e+00	4.0609e+00	5.6789e+00	1.0694e+01
9.9	4.7648e-01	6.1578e-01	3.0737e-01	2.3495e-01	-4.0168e-02	-6.7846e-02	3.0428e-01	3.5460e+00	5.3952e+00	1.1099e+01
10.0	9.1390e-01	1.3921e+00	8.6315e-01	4.0025e-01	1.3507e-01	6.4714e-01	1.9076e+00	2.4743e+00	3.2784e+00	6.9403e+00
10.1	4.7359e-01	7.0632e-01	3.0245e-01	2.7821e-01	5.2274e-02	1.7504e-01	7.0136e-01	1.9811e+00	3.5210e+00	1.0221e+01
10.2	8.6392e-01	1.3941e+00	8.3460e-01	3.6220e-01	1.0792e-01	6.4215e-01	1.8688e+00	1.7711e+00	1.7857e+00	4.7119e+00
10.3	1.0052e+00	1.6269e+00	1.0745e+00	4.2887e-01	2.1525e-01	9.7952e-01	2.6006e+00	2.0534e+00	1.8908e+00	4.0144e+00
10.4	7.7280e-01	1.1343e+00	6.6664e-01	3.1439e-01	-3.7181e-02	3.4083e-01	1.1091e+00	1.4705e+00	1.2454e+00	2.0368e+00
10.5	2.8141e-01	4.4219e-01	1.8972e-01	1.4239e-01	-3.8349e-02	9.4548e-03	2.6165e-01	5.3476e-01	5.6735e-01	3.8062e+00
10.6	1.5705e+00	2.1295e+00	-9.3293e-02	3.8296e+00	2.4231e+00	-4.5899e+00	-6.6181e+00	2.5233e+00	3.5646e+00	1.7979e+00
10.7	1.4007e+00	-4.4164e-01	1.2691e+00	1.5273e+00	-1.0755e+00	4.8817e-02	2.7713e-01	2.7372e+00	2.2102e+00	-2.4344e+00
10.8	1.2457e+00	1.1535e+00	1.4218e+00	8.6780e-01	2.4481e-01	1.0806e+00	3.0996e+00	2.0887e+00	1.6774e+00	1.5498e+00
10.9	3.1296e+00	3.9835e+00	1.1087e+00	1.8102e+00	-5.9932e-01	1.3558e+00	1.0333e+01	3.2373e+00	-1.1788e-01	4.4584e+00
11.0	2.0693e+00	3.7174e+00	1.3921e+00	8.7355e-01	-6.8658e-01	1.5224e+00	1.1261e+01	2.6419e+00	1.4001e+00	1.2889e+00
