log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
9.8	2.3035e-01	3.3582e-01	1.7396e-01	1.0503e-01	-1.1118e-02	2.3490e-02	2.6185e-01	5.6773e+00	7.5194e+00	1.2808e+01
9.9	2.4716e-01	3.6353e-01	1.6997e-01	9.9110e-02	-1.7371e-02	2.4344e-02	2.4656e-01	4.0370e+00	6.5449e+00	1.2821e+01
10.0	2.3359e-01	3.5253e-01	1.6448e-01	1.0498e-01	-1.3733e-02	2.5379e-02	2.4965e-01	2.9750e+00	5.4930e+00	1.2374e+01
10.1	2.3111e-01	3.4760e-01	1.6309e-01	9.6532e-02	-1.4139e-02	2.7900e-02	2.3848e-01	1.5998e+00	3.4873e+00	1.0699e+01
10.2	2.2865e-01	3.4204e-01	1.6240e-01	8.7611e-02	-1.3564e-02	3.2691e-02	2.3295e-01	9.1541e-01	2.0338e+00	8.5715e+00
10.3	2.3408e-01	3.5508e-01	1.6299e-01	1.0812e-01	-1.8048e-02	2.0654e-02	2.3069e-01	7.5019e-01	1.5009e+00	7.6189e+00
10.4	2.3088e-01	3.4809e-01	1.6172e-01	9.6461e-02	-1.6416e-02	2.7783e-02	2.2728e-01	4.2248e-01	5.9613e-01	4.6301e+00
10.5	2.3096e-01	3.4850e-01	1.6143e-01	9.6857e-02	-1.6327e-02	2.6228e-02	2.2575e-01	4.3750e-01	6.1547e-01	5.3734e+00
10.6	2.5491e+00	1.7904e+00	5.4678e-01	6.0968e+00	-1.0410e+00	-1.1480e+00	-1.4041e+00	2.6817e+00	2.7855e+00	-5.6881e-01
10.7	1.3286e+00	-4.8436e-01	1.2735e+00	1.4006e+00	-9.8377e-01	-3.8212e-02	1.1281e-01	2.5638e+00	2.0578e+00	-2.3964e+00
10.8	1.1447e+00	2.0756e+00	1.0306e+00	9.6254e-02	1.1128e-02	3.7867e-01	1.6064e+00	2.0255e+00	1.5253e+00	1.5377e+00
10.9	4.1202e+00	4.2370e+00	1.0931e-01	3.0807e+00	-2.1060e-01	9.8356e-01	7.5661e+00	3.9575e+00	-6.1565e-01	3.9540e+00
11.0	3.9634e+00	4.0698e+00	2.2436e-01	2.9554e+00	-2.0332e-01	1.1420e+00	7.9898e+00	4.3329e+00	-7.0481e-01	4.1183e+00
