log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
8.3	2.3906e+00	1.1680e+00	5.8519e-01	5.1536e+00	-1.9026e+00	5.8206e-01	1.8877e+00	4.0084e+00	3.3022e+00	-2.3911e+00
8.4	2.5648e+00	1.7132e+00	5.6773e-01	5.1169e+00	-1.3349e+00	-1.4676e-01	1.3763e+00	4.0180e+00	3.3952e+00	-1.6029e+00
8.5	2.1409e+00	1.6652e+00	1.0363e+00	3.5634e+00	-4.1552e-01	-8.3762e-01	1.4618e+00	4.0971e+00	3.6175e+00	-2.9158e-01
8.6	1.7715e+00	9.3383e-01	1.2995e+00	2.8190e+00	-8.3125e-01	-1.8716e-01	2.1055e+00	4.1203e+00	3.9934e+00	1.1269e+00
8.7	1.7574e+00	1.2513e+00	1.2071e+00	3.3977e+00	-1.1527e+00	8.0982e-01	3.0763e+00	4.1464e+00	4.3003e+00	2.6349e+00
8.8	1.7922e+00	1.3556e+00	1.0144e+00	3.7634e+00	-1.3177e+00	6.5215e-01	2.6219e+00	4.4006e+00	4.5002e+00	3.6515e+00
8.9	1.7551e+00	2.1864e+00	9.7457e-01	3.6180e+00	-1.0273e+00	5.5606e-01	2.3856e+00	4.3412e+00	4.2518e+00	3.3637e+00
9.0	1.7152e+00	2.8008e+00	1.0094e+00	3.1868e+00	-8.9663e-01	4.7000e-01	2.3081e+00	4.0369e+00	3.8369e+00	2.6336e+00
9.1	1.6672e+00	2.7743e+00	1.0184e+00	3.1877e+00	-6.0699e-01	3.3592e-01	2.3568e+00	3.9250e+00	3.7390e+00	2.4596e+00
9.2	1.1213e+00	3.1968e+00	1.0220e+00	1.2381e+00	-5.8318e-02	1.2403e-02	1.8032e+00	3.6977e+00	3.5208e+00	4.1307e+00
9.3	1.6072e+00	2.1017e+00	3.5997e-01	3.7466e+00	-4.9827e-01	-7.1583e-01	1.4313e+00	3.8766e+00	3.4541e+00	1.5851e+00
9.4	7.5181e-01	1.6802e+00	5.5191e-01	9.5860e-01	6.2311e-01	-9.8691e-01	1.7481e+00	3.8553e+00	3.8247e+00	3.5132e+00
9.5	6.9313e-01	1.7117e+00	8.5355e-01	4.8516e-01	4.0203e-01	6.3810e-01	2.0525e+00	3.3499e+00	3.6837e+00	4.9117e+00
9.6	1.0258e-01	1.3553e+00	5.8100e-01	3.3002e-01	3.0181e-01	8.4226e-01	1.4922e+00	2.1070e+00	2.5276e+00	5.3270e+00
9.7	3.0249e-01	4.6893e-01	2.2630e-01	2.4741e-01	-9.7970e-02	7.8797e-02	4.4037e-01	1.0753e+00	1.3315e+00	4.5099e+00
9.8	5.7062e-01	1.2628e+00	6.5750e-01	4.1295e-01	1.3070e-01	7.6098e-01	1.4893e+00	1.7116e+00	1.5521e+00	2.7937e+00
9.9	2.6359e+00	1.3185e+00	5.5649e-02	6.5437e+00	-1.9145e+00	5.8767e-01	1.4948e+00	3.7312e+00	3.4257e+00	-2.0260e+00
10.0	1.6593e+00	3.8056e+00	1.6691e+00	1.3165e+00	7.1628e-01	2.4600e+00	8.4634e+00	3.3784e+00	1.6575e+00	3.5314e+00
10.1	2.4289e+00	3.9091e+00	1.4529e+00	1.7793e+00	-8.1581e-03	1.9619e+00	1.0561e+01	4.2888e+00	1.4402e+00	3.1023e+00
10.2	2.0857e+00	3.8260e+00	1.6094e+00	1.6209e+00	1.3062e-01	2.2434e+00	1.0775e+01	4.8411e+00	1.6469e+00	3.2565e+00
10.3	2.4860e+00	4.0532e+00	1.5569e+00	2.1485e+00	3.0033e-01	1.9683e+00	1.0187e+01	3.6414e+00	1.6014e+00	3.1291e+00
10.4	1.8670e+00	3.5619e+00	1.7844e+00	1.9211e+00	6.4839e-01	2.6340e+00	1.1025e+01	4.8177e+00	1.6566e+00	3.8465e+00
10.5	2.2106e+00	4.0547e+00	1.9588e+00	2.5608e+00	9.4535e-01	2.4337e+00	1.0346e+01	3.2325e+00	1.6498e+00	4.2463e+00
10.6	1.8520e+00	4.3357e+00	2.3290e+00	2.8139e+00	1.4408e+00	2.8461e+00	1.0786e+01	3.5596e+00	2.1414e+00	5.4053e+00
10.7	2.5957e+00	4.1636e+00	1.7555e+00	2.6923e+00	7.6117e-01	2.3134e+00	1.0633e+01	3.4173e+00	1.2618e+00	4.4398e+00
10.8	2.2460e+00	4.0331e+00	1.9284e+00	2.7205e+00	1.0864e+00	2.6533e+00	1.0850e+01	3.8090e+00	1.4877e+00	4.8641e+00
10.9	1.1696e+00	3.8346e+00	2.5231e+00	2.6581e+00	1.8755e+00	3.3474e+00	1.1043e+01	4.0815e+00	2.6218e+00	5.4735e+00
11.0	1.1618e+00	3.9195e+00	2.5086e+00	2.6102e+00	1.8407e+00	3.2603e+00	1.0527e+01	4.0081e+00	2.7132e+00	5.2944e+00
